Page,District_Name,Issuer,Investment_Amount
492,Florida 1st,ESCAMBIA CNTY FLA SCH BRD SALES TAX REV,16030000
492,Florida 1st,FLORIDA DEV FIN CORP ENTERPRISE BD PROG REV,15810000
492,Florida 1st,MANATEE CNTY FLA HSG FIN AUTH MULTI FAMILY REV,15110000
492,Florida 1st,SANTA ROSA BAY BRDG AUTH FLA REV,15000000
492,Florida 1st,FLORIDA ST ED SYS UNIV SYS IMPT REV,10360000
492,Florida 1st,ESCAMBIA CNTY FLA ENVIRONMENTAL IMPT REV,10000000
492,Florida 1st,CRESTVIEW FLA WTR & SWR REV,9565000
492,Florida 1st,FLORIDA ST BRD GOVERNORS FLA ST UNIV MANDATORY ...,8845000
492,Florida 1st,FLORIDA ST BRD GOVERNORS FLA ST UNIV PKG FAC REV,8055000
492,Florida 1st,FLORIDA HSG FIN CORP MULTIFAMILY REV,7905000
492,Florida 1st,FLORIDA ST DEPT TRANSN ALLIGATOR ALLEY REV,7605000
492,Florida 1st,FLORIDA ST BRD GOVERNORS UNIV NORTH FLA MANDATO...,6565000
492,Florida 1st,GULF BREEZE FLA REV,6100000
492,Florida 1st,FLORIDA ST BRD GOVERNORS FLA ST UNIV RESH FNDTN...,5405000
492,Florida 1st,FLORIDA ST BRD GOVERNORS UNIV CENT FLA PKG FAC REV,3605000
492,Florida 1st,OKALOOSA CNTY FLA SCH BRD REV,1980000
492,Florida 1st,CRESTVIEW FLA PUB IMPT REV,1810000
495,Florida 2nd,FLORIDA ST BRD ED PUB ED,4054257000
495,Florida 2nd,FLORIDA ST,2226819000
495,Florida 2nd,FLORIDA HSG FIN CORP REV,1572540000
495,Florida 2nd,FLORIDA INS ASSISTANCE INTERLOCAL AGY FLA INS A...,539795000
495,Florida 2nd,TALLAHASSEE FLA ENERGY SYS REV,364750000
495,Florida 2nd,TALLAHASSEE FLA HEALTH FACS REV,331245000
495,Florida 2nd,FLORIDA ST DEPT TRANSN FING CORP REV,325785000
495,Florida 2nd,FLORIDA ST BRD ED LOTTERY REV,317535000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS UNIV FLA DORM REV,306995000
495,Florida 2nd,FLORIDA ST DEPT ENVIRONMENTAL PROTN PRESERVATIO...,305500000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ST UNIV ATHLETICS ...,281300000
495,Florida 2nd,TALLAHASSEE FLA CONS UTIL SYS REV,267190000
495,Florida 2nd,ORANGE CNTY FLA HEALTH FACS AUTH REV,261865000
495,Florida 2nd,FLORIDA ST DEPT MGMT SVCS CTFS PARTN,251215000
495,Florida 2nd,FLORIDA ST GOVERNMENTAL UTIL AUTH UTIL REV,200245000
495,Florida 2nd,FLORIDA ST DEPT TRANSN FED HWY REIMBURSEMENT REV,172750000
495,Florida 2nd,WALTON CNTY FLA SCH BRD CTFS PARTN,114795000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ST UNIV DORM REV,108025000
495,Florida 2nd,FSU FINL ASSISTANCE INC FLA EDL & ATHLETIC FACS...,102325000
495,Florida 2nd,BAY CNTY FLA SCH BRD CTFS PARTN,98120000
495,Florida 2nd,FLORIDA ST DEPT TRANSN SEAPORT INVT PROGRAM REV,95980000
495,Florida 2nd,FLORIDA ST DEPT GEN SVCS DIV FACS MGMT REV,91410000
495,Florida 2nd,CAPITAL TR AGY FLA MULTIFAMILYREV,88140000
495,Florida 2nd,TALLAHASSEE FLA CAP BDS,86985000
495,Florida 2nd,FLORIDA ST DEPT TRANSN SUNSHINE SKYWAY REV,71125000
495,Florida 2nd,ST JOHNS CNTY FLA INDL DEV AUTH REV,62000000
495,Florida 2nd,FLA HSG FIN CORP MULTIFAMILY MTG REV,55422000
495,Florida 2nd,CAPITAL TR AGY FLA REV,54075000
495,Florida 2nd,HILLSBOROUGH CNTY FLA INDL DEV AUTH POLLUTN CTL...,51600000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS UNIV SYS IMPT REV,48255000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ST UNIV MANDATORY ...,41905000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA INTL UNIV PKG FAC REV,41870000
495,Florida 2nd,FLORIDA ST BRD ED CAP OUTLAY,41035000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ATLANTIC UNIV DORM...,35910000
495,Florida 2nd,PANAMA CITY BEACH FLA IMPT REV,35110000
495,Florida 2nd,FLORIDA HIGHER EDL FACS FING AUTH REV,32895000
495,Florida 2nd,FLORIDA ST DEPT ED CMNTY COLLEGE CAP IMPT REV,30000000
495,Florida 2nd,FLORIDA ST BRD GOVERNORS UNIV FLA PKG FAC REV,26740000
495,Florida 2nd,BAY CNTY FLA EDL FACS REV,23880000
496,Florida 2nd,BAY CNTY FLA WTR & SWR SYS REV,23435000
496,Florida 2nd,LEON CNTY FLA SCH DIST SALES TAX REV,20945000
496,Florida 2nd,FLORIDA ST BRD GOVERNORS UNIV FLA STUDENT ACTIV...,20520000
496,Florida 2nd,ORLANDO FLA ST SALES TAX PMTS REV,20360000
496,Florida 2nd,FLORIDA ST DEPT CHILDREN & FAMILIES CTFS PARTN,20265000
496,Florida 2nd,CAPITAL REGION CMNTY DEV DIST FLA REV,19015000
496,Florida 2nd,FALLSCHASE CMNTY DEV DIST FLA SPL ASSMT,15940000
496,Florida 2nd,FLORIDA DEV FIN CORP ENTERPRISE BD PROG REV,15810000
496,Florida 2nd,BAY CNTY FLA WTR SYS REV,15450000
496,Florida 2nd,MANATEE CNTY FLA HSG FIN AUTH MULTI FAMILY REV,15110000
496,Florida 2nd,LEON CNTY FLA ED FACS AUTH REV,14915000
496,Florida 2nd,CAPITAL TR AGY FLA EDL FACS REV,13905000
496,Florida 2nd,CALLAWAY FLA CAP IMPT REV,13075000
496,Florida 2nd,NATUREWALK CMNTY DEV DIST FLA CAP IMPT REV,11930000
496,Florida 2nd,LEON CNTY FLA HSG FIN AUTH MULTIFAMILY REV,11017861
496,Florida 2nd,FLORIDA ST ED SYS UNIV SYS IMPT REV,10360000
496,Florida 2nd,JEFFERSON CNTY FLA GAS TAX REV,9870000
496,Florida 2nd,SOMERSET CMNTY DEV DIST FLA CAP IMPT REV,9660000
496,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ST UNIV MANDATORY ...,8845000
496,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ST UNIV PKG FAC REV,8055000
496,Florida 2nd,FLORIDA HSG FIN CORP MULTIFAMILY REV,7905000
496,Florida 2nd,CANOPY CMNTY DEV DIST FLA SPL ASSMT,7870000
496,Florida 2nd,FLORIDA ST DEPT TRANSN ALLIGATOR ALLEY REV,7605000
496,Florida 2nd,GULF CNTY FLA GAS TAX REV,7395000
496,Florida 2nd,FLORIDA ST BRD GOVERNORS UNIV NORTH FLA MANDATO...,6565000
496,Florida 2nd,FLORIDA ST BRD GOVERNORS FLA ST UNIV RESH FNDTN...,5405000
496,Florida 2nd,GULF CNTY FLA CAP IMPT REV,3830000
496,Florida 2nd,FLORIDA ST BRD GOVERNORS UNIV CENT FLA PKG FAC REV,3605000
496,Florida 2nd,ST JOHNS CNTY FLA EDL FACS REV,1980000
496,Florida 2nd,LYNN HAVEN FLA SALES TAX REV,1065000
496,Florida 2nd,LYNN HAVEN FLA CAP IMPT REV,1035000
496,Florida 2nd,BAY CNTY FLA HSG FIN AUTH SINGLE FAMILY MTG REV,871788
496,Florida 2nd,GULF CNTY FLA,760000
500,Florida 3rd,FLORIDA ST BRD ED PUB ED,4054257000
500,Florida 3rd,FLORIDA ST,2226819000
500,Florida 3rd,FLORIDA HSG FIN CORP REV,1572540000
500,Florida 3rd,ALACHUA CNTY FLA HEALTH FACS AUTH HEALTH FACS REV,832805000
500,Florida 3rd,GAINESVILLE FLA UTILS SYS REV,789490000
500,Florida 3rd,HIGHLANDS CNTY FLA HEALTH FACS AUTH REV,768547000
500,Florida 3rd,FLORIDA INS ASSISTANCE INTERLOCAL AGY FLA INS A...,539795000
500,Florida 3rd,FLORIDA ST DEPT TRANSN FING CORP REV,325785000
500,Florida 3rd,FLORIDA ST BRD ED LOTTERY REV,317535000
500,Florida 3rd,MARION CNTY FLA SCH BRD CTFS PARTN,307520000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV FLA DORM REV,306995000
500,Florida 3rd,FLORIDA ST DEPT ENVIRONMENTAL PROTN PRESERVATIO...,305500000
500,Florida 3rd,FLORIDA ST DEPT MGMT SVCS CTFS PARTN,251215000
500,Florida 3rd,ST LUCIE CNTY FLA POLLUTN CTL REV,242210000
500,Florida 3rd,FLORIDA ST GOVERNMENTAL UTIL AUTH UTIL REV,200245000
500,Florida 3rd,FLORIDA ST DEPT TRANSN FED HWY REIMBURSEMENT REV,172750000
500,Florida 3rd,JACKSONVILLE FLA POLLUTION CTL REV,126200000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA ST UNIV DORM REV,108025000
500,Florida 3rd,FLORIDA ST DEPT TRANSN SEAPORT INVT PROGRAM REV,95980000
500,Florida 3rd,MARTIN CNTY FLA REV,95700000
500,Florida 3rd,FLORIDA ST DEPT GEN SVCS DIV FACS MGMT REV,91410000
500,Florida 3rd,CAPITAL TR AGY FLA MULTIFAMILYREV,88140000
500,Florida 3rd,ALACHUA CNTY FLA SCH BRD CTFS PARTN,74270000
500,Florida 3rd,CELEBRATION POINTE CMNTY DEV DIST NO 1 FLA SPL ...,73715000
500,Florida 3rd,FLORIDA ST DEPT TRANSN SUNSHINE SKYWAY REV,71125000
500,Florida 3rd,COLUMBIA CNTY FLA SCH BRD CTFS PARTN,69600000
500,Florida 3rd,CAPITAL TR AGY FLA SR LIVING REV,66715000
500,Florida 3rd,ALACHUA CNTY FLA HEALTH FACS AUTH CONTINUING CA...,52755000
500,Florida 3rd,HILLSBOROUGH CNTY FLA INDL DEV AUTH POLLUTN CTL...,51600000
500,Florida 3rd,ORANGE CNTY FLA HEALTH FACS AUTH REV,50220000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV SYS IMPT REV,48255000
500,Florida 3rd,FLA HSG FIN CORP MULTIFAMILY MTG REV,42180000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA ST UNIV MANDATORY ...,41905000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA INTL UNIV PKG FAC REV,41870000
500,Florida 3rd,FLORIDA ST BRD ED CAP OUTLAY,41035000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV FLA RESH REV,39150000
500,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA ATLANTIC UNIV DORM...,35910000
500,Florida 3rd,FLORIDA ST DEPT ED CMNTY COLLEGE CAP IMPT REV,30000000
500,Florida 3rd,LEE CNTY FLA INDL DEV AUTH INDL DEV REV,30000000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV FLA PKG FAC REV,26740000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV FLA STUDENT ACTIV...,20520000
501,Florida 3rd,ORLANDO FLA ST SALES TAX PMTS REV,20360000
501,Florida 3rd,FLORIDA ST DEPT CHILDREN & FAMILIES CTFS PARTN,20265000
501,Florida 3rd,MANATEE CNTY FLA POLLUTN CTL REV,16510000
501,Florida 3rd,FLORIDA DEV FIN CORP ENTERPRISE BD PROG REV,15810000
501,Florida 3rd,PIONEER RANCH CMNTY DEV DIST FLA SPL ASSMT,15690000
501,Florida 3rd,PARKER RD CMNTY DEV DIST FLA CAP IMPT REV,15135000
501,Florida 3rd,MANATEE CNTY FLA HSG FIN AUTH MULTI FAMILY REV,15110000
501,Florida 3rd,MARION RANCH CMNTY DEV DIST FLA SPL ASSMT,15035000
501,Florida 3rd,FLORIDA HSG FIN CORP MULTIFAMILY TAX EXEMPT MTG...,14454000
501,Florida 3rd,ALACHUA FLA REV,13335000
501,Florida 3rd,FLORIDA ST ED SYS UNIV SYS IMPT REV,10360000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA ST UNIV MANDATORY ...,8845000
501,Florida 3rd,GAINESVILLE FLA CAP IMPT REV,8745000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA ST UNIV PKG FAC REV,8055000
501,Florida 3rd,FLORIDA HSG FIN CORP MULTIFAMILY REV,7905000
501,Florida 3rd,FLORIDA ST DEPT TRANSN ALLIGATOR ALLEY REV,7605000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV NORTH FLA MANDATO...,6565000
501,Florida 3rd,NEWBERRY FLA CAP IMPT REV,6175000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS FLA ST UNIV RESH FNDTN...,5405000
501,Florida 3rd,PUTNAM CNTY FLA DEV AUTH POLLUTN CTL REV,4480000
501,Florida 3rd,FLORIDA ST BRD GOVERNORS UNIV CENT FLA PKG FAC REV,3605000
501,Florida 3rd,FINLEY WOODS CMNTY DEV DIST FLA CAP IMPT REV,2835000
501,Florida 3rd,BAY LAUREL CTR CMNTY DEV DIST FLA,2800000
504,Florida 4th,FLORIDA ST BRD ED PUB ED,4054257000
504,Florida 4th,FLORIDA ST TPK AUTH TPK REV,3387208000
504,Florida 4th,JEA FLA WTR & SWR SYS REV,2381370000
504,Florida 4th,FLORIDA ST,2226819000
504,Florida 4th,FLORIDA HSG FIN CORP REV,1572540000
504,Florida 4th,JACKSONVILLE FLA SPL REV,1303655000
504,Florida 4th,JEA FLA ELEC SYS REV,1108955000
504,Florida 4th,DUVAL CNTY FLA SCH BRD CTFS PARTN,666085000
504,Florida 4th,FLORIDA DEV FIN CORP EDL FACS REV,589125000
504,Florida 4th,FLORIDA INS ASSISTANCE INTERLOCAL AGY FLA INS A...,539795000
504,Florida 4th,FLORIDA ST DEPT TRANSN FING CORP REV,325785000
504,Florida 4th,FLORIDA ST BRD ED LOTTERY REV,317535000
504,Florida 4th,FLORIDA DEV FIN CORP HEALTHCARE FACS REV,315145000
504,Florida 4th,FLORIDA ST DEPT ENVIRONMENTAL PROTN PRESERVATIO...,305500000
504,Florida 4th,FLORIDA ST DEPT MGMT SVCS CTFS PARTN,251215000
504,Florida 4th,JACKSONVILLE FLA HEALTH CARE FACS REV,247120000
504,Florida 4th,ST LUCIE CNTY FLA POLLUTN CTL REV,242210000
504,Florida 4th,FLORIDA ST GOVERNMENTAL UTIL AUTH UTIL REV,200245000
504,Florida 4th,JACKSONVILLE FLA TRANS REV,174430000
504,Florida 4th,FLORIDA ST DEPT TRANSN FED HWY REIMBURSEMENT REV,172750000
504,Florida 4th,CLAY CNTY FLA SALES SURTAX REV,148050000
504,Florida 4th,JACKSONVILLE FLA POLLUTION CTL REV,126200000
504,Florida 4th,JACKSONVILLE FLA TRANSN AUTH LOC OPT GAS TAX REV,117870000
504,Florida 4th,CAPITAL TR AGY FLA EDL FACS REV,117050000
504,Florida 4th,FLORIDA HIGHER EDL FACS FING AUTH REV,96610000
504,Florida 4th,FLORIDA ST DEPT TRANSN SEAPORT INVT PROGRAM REV,95980000
504,Florida 4th,MARTIN CNTY FLA REV,95700000
504,Florida 4th,FLORIDA ST DEPT GEN SVCS DIV FACS MGMT REV,91410000
504,Florida 4th,CAPITAL TR AGY FLA MULTIFAMILYREV,88140000
504,Florida 4th,FLORIDA ST DEPT TRANSN SUNSHINE SKYWAY REV,71125000
504,Florida 4th,JACKSONVILLE FLA HSG FIN AUTH MULTIFAMILY REV,57120000
504,Florida 4th,HILLSBOROUGH CNTY FLA INDL DEV AUTH POLLUTN CTL...,51600000
504,Florida 4th,JEA FLA ST JOHNS RIV PWR PK SYS REV,51265000
504,Florida 4th,CLAY CNTY FLA SCH BRD CTFS PARTN,47515000
504,Florida 4th,JACKSONVILLE FLA SALES TAX REV,47070000
504,Florida 4th,CREEKVIEW CMNTY DEV DIST FLA SPL ASSMT REV,44660000
504,Florida 4th,JACKSONVILLE FLA PORT AUTH REV,42400000
504,Florida 4th,FLA HSG FIN CORP MULTIFAMILY MTG REV,42180000
504,Florida 4th,FLORIDA ST BRD ED CAP OUTLAY,41035000
505,Florida 4th,NORMANDY CMNTY DEV DIST FLA CAP IMPT REV,40000000
505,Florida 4th,JACKSONVILLE FLA HEALTH FACS AUTH HOSP REV,33565000
505,Florida 4th,CROSS CREEK NORTH CMNTY DEV DIST FLA SPL ASSMT,30800000
505,Florida 4th,EAST NASSAU STEWARDSHIP DIST FLA,30000000
505,Florida 4th,LEE CNTY FLA INDL DEV AUTH INDL DEV REV,30000000
505,Florida 4th,THREE RIVERS CMNTY DEV DIST FLA SPL ASSMT,29340000
505,Florida 4th,EAST NASSAU STEWARDSHIP DIST FLA SPL ASSMT REV,24125000
505,Florida 4th,FLORIDA DEV FIN CORP ED REV,22600000
505,Florida 4th,SOUTH VLG CMNTY DEV DIST FLA CAP IMPT REV,21765000
505,Florida 4th,ORLANDO FLA ST SALES TAX PMTS REV,20360000
505,Florida 4th,FLORIDA ST DEPT CHILDREN & FAMILIES CTFS PARTN,20265000
505,Florida 4th,SANDRIDGE CMNTY DEV DIST FLA SPL ASSMT REV,19210000
505,Florida 4th,FERNANDINA BEACH FLA UTIL SYS REV,17985000
505,Florida 4th,MANATEE CNTY FLA POLLUTN CTL REV,16510000
505,Florida 4th,CROSSINGS AT FLEMING ISLAND CMNTY DEV DIST FLA ...,16140000
505,Florida 4th,AMELIA WALK CMNTY DEV DIST FLA SPL ASSMT,16110000
505,Florida 4th,FLORIDA DEV FIN CORP ENTERPRISE BD PROG REV,15810000
505,Florida 4th,ROLLING HILLS CMNTY DEV DIST FLA CAP IMPT REV,15510000
505,Florida 4th,MANATEE CNTY FLA HSG FIN AUTH MULTI FAMILY REV,15110000
505,Florida 4th,RIVER GLEN CMNTY DEV DIST FLA CAP IMPT REV,14132000
505,Florida 4th,ROOKERY CMNTY DEV DIST FLA CAP IMPT REV,14050000
505,Florida 4th,NASSAU CNTY FLA PUB IMPT REV,13440000
505,Florida 4th,CROSSINGS AT FLEMING ISLAND CMNTY DEV DIST FLA ...,12660000
505,Florida 4th,LIBERTY COVE CMNTY DEV DIST FLA SPL ASSMT REV,11970000
505,Florida 4th,ARBORS CMNTY DEV DIST FLA CAP IMPT REV,11390000
505,Florida 4th,CAPITAL TR AUTH FLA EDL FACS LEASE REV,11285000
505,Florida 4th,FLORIDA ST ED SYS UNIV SYS IMPT REV,10360000
505,Florida 4th,ALTA LAKES CMNTY DEV DIST FLA SPL ASSMT,8945000
505,Florida 4th,FLORIDA HSG FIN CORP MULTIFAMILY REV,7905000
505,Florida 4th,PINE RIDGE PLANTATION CMNTY DEV DIST FLA CAP IM...,7620000
505,Florida 4th,FLORIDA ST DEPT TRANSN ALLIGATOR ALLEY REV,7605000
505,Florida 4th,TWO CREEKS CMNTY DEV DIST FLA CAP IMPT REV,7395000
505,Florida 4th,WILFORD PRESV CMNTY DEV DIST FLA SPL ASSMT,7310000
505,Florida 4th,SEATON CREEK RESV CMNTY DEV DIST FLA SPL ASSMT,6770000
505,Florida 4th,VILLAGES OF WESTPORT CMNTY DEV DIST FLA CAP IMP...,6200000
505,Florida 4th,ANABELLE IS CMNTY DEV DIST FLA SPL ASSMT REV,5940000
505,Florida 4th,JACKSONVILLE FLA ELEC AUTH REV,5495000
505,Florida 4th,AMELIA CONCOURSE CMNTY DEV DIST FLA CAP IMPT REV,5180000
505,Florida 4th,TRAILS CMNTY DEV DIST FLA,4520000
505,Florida 4th,PUTNAM CNTY FLA DEV AUTH POLLUTN CTL REV,4480000
505,Florida 4th,TISONS LANDING CMNTY DEV DIST FLA,3840000
505,Florida 4th,ARMSTRONG CMNTY DEV DIST FLA SPL ASSMT REV,3600000
505,Florida 4th,CEDAR POINTE CMNTY DEV DIST FLA CAP IMPT REV,3330000
506,Florida 4th,AMELIA NATL CMNTY DEV DIST FLA,3165000
506,Florida 4th,JACKSONVILLE FLA EXCISE TAXES REV,2005000
506,Florida 4th,CROSSINGS AT FLEMING IS CMNTY DEV DIST FLA GOLF...,1980000
506,Florida 4th,RIDGEWOOD TRAILS CMNTY DEV DIST FLA CAP IMPT REV,1565000
506,Florida 4th,CLAY CNTY FLA SCH BRD REV,1415000
506,Florida 4th,BAINEBRIDGE CMNTY DEV DIST FLA SPL ASSMT,1205000
506,Florida 4th,NASSAU CNTY FLA GAS TAX REV,945000
506,Florida 4th,HERON ISLES CMNTY DEV DIST FLA CAP IMPT REV,560000
506,Florida 4th,MAGNOLIA WEST CMNTY DEV DIST FLA SPL ASSMT,380000
509,Florida 5th,FLORIDA ST BRD ED PUB ED,4054257000
509,Florida 5th,JEA FLA WTR & SWR SYS REV,2381370000
509,Florida 5th,FLORIDA ST,2226819000
509,Florida 5th,FLORIDA HSG FIN CORP REV,1572540000
509,Florida 5th,JACKSONVILLE FLA SPL REV,1303655000
509,Florida 5th,JEA FLA ELEC SYS REV,1108955000
509,Florida 5th,CAPITAL TR AGY FLA REV,855000000
509,Florida 5th,FLORIDA DEV FIN CORP EDL FACS REV,700015000
509,Florida 5th,DUVAL CNTY FLA SCH BRD CTFS PARTN,666085000
509,Florida 5th,FLORIDA ST MUN PWR AGY REV,611405000
509,Florida 5th,JACKSONVILLE FLA HEALTH CARE FACS REV,601920000
509,Florida 5th,FLORIDA INS ASSISTANCE INTERLOCAL AGY FLA INS A...,539795000
509,Florida 5th,ST JOHNS CNTY FLA SCH BRD CTFS PARTN,359850000
509,Florida 5th,FLORIDA ST DEPT TRANSN FING CORP REV,325785000
509,Florida 5th,FLORIDA ST BRD ED LOTTERY REV,317535000
509,Florida 5th,FLORIDA ST BRD GOVERNORS UNIV FLA DORM REV,306995000
509,Florida 5th,FLORIDA ST DEPT ENVIRONMENTAL PROTN PRESERVATIO...,305500000
509,Florida 5th,ORANGE CNTY FLA HEALTH FACS AUTH REV,261865000
509,Florida 5th,FLORIDA ST DEPT MGMT SVCS CTFS PARTN,251215000
509,Florida 5th,ST LUCIE CNTY FLA POLLUTN CTL REV,242210000
509,Florida 5th,TOLOMATO CMNTY DEV DIST FLA,236690000
509,Florida 5th,ST JOHNS CNTY FLA WTR & SWR REV,203250000
509,Florida 5th,FLORIDA ST GOVERNMENTAL UTIL AUTH UTIL REV,200245000
509,Florida 5th,JACKSONVILLE FLA TRANS REV,174430000
509,Florida 5th,FLORIDA ST DEPT TRANSN FED HWY REIMBURSEMENT REV,172750000
509,Florida 5th,SEMINOLE CNTY FLA INDL DEV AUTH RETIREMENT FAC REV,127595000
509,Florida 5th,JACKSONVILLE FLA POLLUTION CTL REV,126200000
509,Florida 5th,ST JOHNS CNTY FLA SPL OBLIG REV,120875000
509,Florida 5th,JACKSONVILLE FLA TRANSN AUTH LOC OPT GAS TAX REV,117870000
509,Florida 5th,CAPITAL TR AGY FLA EDL FACS REV,117050000
509,Florida 5th,ATLANTIC BEACH FLA HEALTH CARE FACS REV,116785000
509,Florida 5th,FLORIDA ST BRD GOVERNORS FLA ST UNIV DORM REV,108025000
509,Florida 5th,FLORIDA ST DEPT TRANSN SEAPORT INVT PROGRAM REV,95980000
509,Florida 5th,MARTIN CNTY FLA REV,95700000
509,Florida 5th,FLORIDA ST DEPT GEN SVCS DIV FACS MGMT REV,91410000
509,Florida 5th,CAPITAL TR AGY FLA MULTIFAMILYREV,88140000
509,Florida 5th,CAPITAL TR AUTH FLA CHARTER SCH REV,82325000
509,Florida 5th,FLORIDA ST BRD GOVERNORS UNIV NORTH FLA DORM REV,80925000
509,Florida 5th,ST JOHNS CNTY FLA INDL DEV AUTH SR LIVING REV,79300000
510,Florida 5th,HIGHLANDS CNTY FLA HEALTH FACS AUTH REV,73340000
510,Florida 5th,JACKSONVILLE FLA HSG FIN AUTH MULTIFAMILY REV,71940831
510,Florida 5th,FLORIDA ST DEPT TRANSN SUNSHINE SKYWAY REV,71125000
510,Florida 5th,SIX MILE CREEK CMNTY DEV DIST FLA CAP IMPT REV,70335000
510,Florida 5th,DISTRICT CMNTY DEV DIST FLA GRANT REV SPL ASSMT,69995000
510,Florida 5th,ST JOHNS CNTY FLA INDL DEV AUTH REV,62000000
510,Florida 5th,UNIVERSITY NORTH FLA FING CORP CAP IMPT REV,55355000
510,Florida 5th,HILLSBOROUGH CNTY FLA INDL DEV AUTH POLLUTN CTL...,51600000
510,Florida 5th,JEA FLA ST JOHNS RIV PWR PK SYS REV,51265000
510,Florida 5th,BOGGY BRH CMNTY DEV DIST FLA SPL ASSMT,49095000
510,Florida 5th,FLORIDA ST BRD GOVERNORS UNIV SYS IMPT REV,48255000
510,Florida 5th,JACKSONVILLE FLA SALES TAX REV,47070000
510,Florida 5th,FLA HSG FIN CORP MULTIFAMILY MTG REV,42180000
510,Florida 5th,FLORIDA ST BRD GOVERNORS FLA ST UNIV MANDATORY ...,41905000
510,Florida 5th,FLORIDA ST BRD GOVERNORS FLA INTL UNIV PKG FAC REV,41870000
510,Florida 5th,FLORIDA ST BRD ED CAP OUTLAY,41035000
510,Florida 5th,JULINGTON CREEK PLANTATION CMNTY DEV DIST FLA S...,39370000
510,Florida 5th,ST JOHNS CNTY FLA SALES TAX REV,37790000
510,Florida 5th,FLORIDA ST BRD GOVERNORS FLA ATLANTIC UNIV DORM...,35910000
510,Florida 5th,TROUT CREEK CMNTY DEV DIST FLA CAP IMPT REV,35185000
510,Florida 5th,JACKSONVILLE FLA HEALTH FACS AUTH HOSP REV,33565000
510,Florida 5th,FLORIDA HIGHER EDL FACS FING AUTH REV,32895000
510,Florida 5th,MEADOW VIEW TWIN CREEKS CMNTY DEV DIST FLA SPL ...,31260000
510,Florida 5th,LEE CNTY FLA INDL DEV AUTH INDL DEV REV,30000000
510,Florida 5th,DURBIN CROSSING CMNTY DEV DIST FLA SPL ASSMT,29880000
510,Florida 5th,ST AUGUSTINE FLA CAP IMPT REV,29760000
510,Florida 5th,GRAND OAKS CMNTY DEV DIST FLA SPL ASSMT REV,29670000
510,Florida 5th,FLORIDA ST BRD GOVERNORS UNIV FLA PKG FAC REV,26740000
510,Florida 5th,BANNON LAKES CMNTY DEV DIST FLA SPL ASSMT REV,26045000
510,Florida 5th,CYPRESS BLUFF CMNTY DEV DIST FLA SPL ASSMT,25655000
510,Florida 5th,CAPITAL TR AUTH FLA EDL FACS REV,24455000
510,Florida 5th,WORLD COMMERCE CMNTY DEV DIST FLA SPL ASSMT,23130000
510,Florida 5th,ENTRADA CMNTY DEV DIST FLA CAP IMPT REV,22855000
510,Florida 5th,TWIN CREEKS NORTH CMNTY DEV DIST FLA SPL ASSMT,22135000
510,Florida 5th,ABERDEEN CMNTY DEV DIST FLA SPL ASSMT,20575000
510,Florida 5th,FLORIDA ST BRD GOVERNORS UNIV FLA STUDENT ACTIV...,20520000
510,Florida 5th,ORLANDO FLA ST SALES TAX PMTS REV,20360000
510,Florida 5th,FLORIDA ST DEPT CHILDREN & FAMILIES CTFS PARTN,20265000
510,Florida 5th,RIVERS EDGE CMNTY DEV DIST FLA CAP IMPT REV,20215000
510,Florida 5th,ST JOHNS CNTY FLA HSG FIN AUTH MULTIFAMILY HSG REV,19500000
510,Florida 5th,RIVERS EDGE III CMNTY DEV DIST FLA CAP IMPT REV,19080000
510,Florida 5th,ST JOHNS CNTY FLA TRANSN IMPT REV,18935000
510,Florida 5th,MANATEE CNTY FLA POLLUTN CTL REV,16510000
511,Florida 5th,RIVERS EDGE II CMNTY DEV DIST FLA CAP IMPT REV,15850000
511,Florida 5th,FLORIDA DEV FIN CORP ENTERPRISE BD PROG REV,15810000
511,Florida 5th,MARSHALL CREEK CMNTY DEV DIST FLA SPL ASSMT,15500000
511,Florida 5th,MANATEE CNTY FLA HSG FIN AUTH MULTI FAMILY REV,15110000
511,Florida 5th,BEACH CMNTY DEV DIST FLA CAP IMPT REV,15095000
